"","Name","Adjusted","year","catch","catch_ma","b","b_lo","b_hi","bbmsy","bbmsy_lo","bbmsy_hi","s","s_lo","s_hi","f","f_lo","f_hi","fmsy","fmsy_lo","fmsy_hi","ffmsy","ffmsy_lo","ffmsy_hi","er"
"325","Mugil","IUU",2008,387.132,325.912666666667,777.763622583672,645.905485201938,934.604973875068,0.455721271380206,0.378460576402195,0.547620581067726,0.227860635690103,0.189230288201098,0.273810290533863,0.497750201679498,0.414219922664085,0.59936323327393,0.263916133266002,0.236883598675186,0.294033549758692,1.88601657473442,1.5695134569382,2.27103673374083,1.71899574256422
"326","Mugil","IUU",2009,344.58,353.37,763.060753971771,634.527023269467,912.149450339074,0.44710630176451,0.371793503029708,0.534463036232527,0.223553150882255,0.185896751514854,0.267231518116264,0.451576100862799,0.377767042310785,0.543050157619001,0.258927054168832,0.232405543483988,0.288475130048559,1.74402826430162,1.45897091952571,2.09730945019329,1.55953205484935
"327","Mugil","IUU",2010,263.656,331.789333333333,710.778604179918,587.657825672427,831.029272058138,0.416472202814902,0.34433105853206,0.486931640179352,0.208236101407451,0.17216552926603,0.243465820089676,0.370939696903512,0.317264395930394,0.448655643610824,0.241186313394581,0.216481960238955,0.2687098624969,1.53797987822242,1.31543283474527,1.86020357994702,1.28105173553657
"328","Mugil","IUU",2011,177.872,262.036,643.972019047162,527.891263864653,761.707251149445,0.37732768508581,0.309311558079489,0.44631323301059,0.188663842542905,0.154655779039744,0.223156616505295,0.276210758758097,0.233517535420051,0.336948178868906,0.218517040735141,0.196134667254389,0.243453631936017,1.26402388495131,1.06864679584917,1.54197667026487,0.9539024128037
"329","Mugil","IUU",2012,145.639,195.722333333333,606.788917992937,488.829725042811,731.70612004112,0.355540692747445,0.286423917648553,0.428734429869717,0.177770346373722,0.143211958824277,0.214367214934859,0.240015919344287,0.199040292285399,0.297934009612949,0.205899813639239,0.18480980384876,0.229396559997257,1.16569274688526,0.966685150255367,1.44698532916093,0.828902413516513
"330","Mugil","IUU",2013,246.72,190.077,612.717524525085,462.915176043888,777.285040842893,0.359014488677072,0.271239598307669,0.455440852146091,0.179507244338536,0.135619799153835,0.227720426073046,0.402665159922154,0.317412515404201,0.532970213049591,0.207911549423978,0.186615480547548,0.231637869790043,1.93671376620368,1.526670915029,2.56344688174463,1.39061660497492
"331","Mugil","IUU",2014,186.823,193.060666666667,631.962367696987,429.994619379884,855.043571078249,0.370290773840265,0.251950192758427,0.501002530823986,0.185145386920133,0.125975096379213,0.250501265411993,0.295623615502336,0.218495298157037,0.434477529671014,0.214441842751875,0.192476885702183,0.238913383054068,1.37857244513793,1.018902352979,2.02608560015844,1.02094531500998
"332","Mugil","IUU",2015,227.074,220.205666666667,662.222297593295,357.829699116934,1000.33778776678,0.388021217028662,0.209666022791677,0.586135935409728,0.194010608514331,0.104833011395839,0.293067967704864,0.342896940838827,0.226997323081172,0.634586789638708,0.224709851513463,0.201693157691974,0.250353150027617,1.52595419617498,1.0101796674792,2.82402745302285,1.18420520865962
"333","Mugil","IUU_20",2005,545.5224,545.5224,1067.90703543676,887.506468874864,1240.89410111983,0.522515133256675,0.434247125884556,0.607155796420861,0.261257566628338,0.217123562942278,0.303577898210431,0.510833229764131,0.43962043135486,0.614668646518809,0.289558716961687,0.259899650895991,0.322602397807959,1.76417838538676,1.51824277979872,2.12277721412939,1.76417838538676
"334","Mugil","IUU_20",2006,314.6496,430.086,981.245318589025,803.65315644202,1164.66395879661,0.480112511095442,0.393218625026387,0.569857228612571,0.240056255547721,0.196609312513194,0.284928614306285,0.320663542581226,0.270163421494652,0.391524126394321,0.278041525420099,0.249562148049006,0.309770894593979,1.15329371070284,0.971665729018197,1.40814982870907,1.10742147895225
"335","Mugil","IUU_20",2007,394.0776,418.0832,957.907360534635,783.569553150066,1138.38837047321,0.468693505640776,0.383391939460937,0.557000873069799,0.234346752820388,0.191695969730469,0.2785004365349,0.411394270715337,0.346171491400767,0.502926126233146,0.271428580283236,0.243626556986512,0.302403297513465,1.51566305319081,1.27536861092349,1.85288566778171,1.42076285954041
"336","Mugil","IUU_20",2008,464.5584,391.0952,932.551818751987,763.95787422952,1111.21065583953,0.45628731872214,0.373796161285016,0.543703117074008,0.22814365936107,0.186898080642508,0.271851558537004,0.498158269233454,0.418065105440355,0.608094262355139,0.264243941150142,0.237177829688304,0.294398766218253,1.88522115990695,1.58211803691958,2.30126094739718,1.72040501650437
"337","Mugil","IUU_20",2009,413.496,424.044,911.231409931906,748.002483859415,1086.61667141287,0.445855477853936,0.365989364767389,0.531669551769559,0.222927738926968,0.182994682383694,0.26583477588478,0.453777158571498,0.380535299041889,0.552800303371339,0.258202680235451,0.231755366088606,0.287668092462986,1.75744557786041,1.473785239932,2.14095493845087,1.56713347583848
"338","Mugil","IUU_20",2010,316.3872,398.1472,850.678869877813,702.599127240023,987.820043571354,0.416227787909507,0.343774003179684,0.483329451509045,0.208113893954753,0.171887001589842,0.241664725754522,0.371923191233661,0.320288297508256,0.450309696857786,0.241044768461756,0.216354913541783,0.268552164827819,1.54296313339267,1.32875025478544,1.86815793485778,1.2844482636759
"339","Mugil","IUU_20",2011,213.4464,314.4432,772.095883182646,632.795387600454,904.747980811657,0.377777999302262,0.309619803320268,0.442683207498641,0.188888999651131,0.154809901660134,0.22134160374932,0.276450638643682,0.23591807279693,0.337307136212519,0.218777825548632,0.196368740269688,0.243744176828006,1.26361361326461,1.07834545025445,1.54177936162703,0.954730845420416
"340","Mugil","IUU_20",2012,174.7668,234.8668,726.130953062016,580.31951831817,877.23358647632,0.355287865994645,0.283943939297536,0.429220717838456,0.177643932997323,0.141971969648768,0.214610358919228,0.240682206512513,0.199224930160284,0.301156163946533,0.20575339725893,0.18467838467918,0.229233434963891,1.1697605469407,0.968270428650902,1.46367529264921,0.83120345689458
"341","Mugil","IUU_20",2013,296.064,228.0924,732.812924957401,552.50666388863,931.764642557132,0.358557281139857,0.270335416405321,0.455902162092674,0.179278640569928,0.13516770820266,0.227951081046337,0.40401034140768,0.317745476140287,0.535855980299412,0.207646772568255,0.186377824388929,0.23134287729444,1.94566155019278,1.53022111641943,2.58061309439939,1.39526223091097
