"","Name","Adjusted","Implementation_year","Reserve_size","C_change","B_change","PV_change","C_per","B_per","PV_per","Transition_period","Payoff_period","B_per_50","Loss"
"1652","Dasyatis","IUU_20",2030,0.7,-87.8301892190893,22604.3304812244,123780.081511749,-1.60312727589182,200.52797633604,13.1293210548299,7,-15,379.338902116346,-5.4020886246624
"1653","Dasyatis","IUU_20",2030,0.75,-29.6999992190886,22313.3993812244,125338.562111749,-0.542101517319041,197.947062701607,13.2946286867624,7,-15,372.46294710389,-7.2118986246624
"1654","Dasyatis","IUU_20",2030,0.8,-526.214819219089,24464.7982812244,111091.509011749,-9.60477641194991,217.03259447911,11.7834474696346,9,-15,419.420238069895,-4.71967048827
"1655","Dasyatis","IUU_20",2030,0.85,-1192.37141921909,26826.6057812244,90254.1581117491,-21.7638509280191,237.984707122467,9.57323507878007,47,-15,469.278698177568,-8.1098288562581
"1656","Dasyatis","IUU_20",2030,0.9,-1531.63462521909,27970.7751812244,79517.9552117491,-27.956278657947,248.134884963752,8.43444882930975,47,-15,492.701329904463,-4.8882388562581
"1657","Dasyatis","IUU_20_legal",2015,0.05,214.264606847599,2349.57954204651,68957.4556644619,3.9108811964277,20.8436357448631,7.31429938876703,6,NA,14.8213203199852,-3.831300992038
"1658","Dasyatis","IUU_20_legal",2015,0.1,423.800890780911,3486.14908122438,79779.3565867491,7.73545831562965,30.9263935529668,8.46217560517411,7,NA,23.6034077908717,-7.34732909033602
"1659","Dasyatis","IUU_20_legal",2015,0.15,602.717920780911,4580.90488122438,85844.6354377491,11.0011551502235,40.6382125045827,9.10551815552047,7,NA,32.4893741392094,-4.32482909033601
"1660","Dasyatis","IUU_20_legal",2015,0.2,762.098030780911,5741.06088122438,87700.6231627491,13.9102528516788,50.9302109828103,9.30238229082996,7,NA,42.4136243131178,-0.729529090336001
"1661","Dasyatis","IUU_20_legal",2015,0.25,890.487570780911,7021.49308122438,84098.859514749,16.253692793494,62.2892060264713,8.92034415738666,8,NA,54.2093461364204,-5.51904283951399
"1662","Dasyatis","IUU_20_legal",2015,0.3,1138.38267078091,11646.8302812244,44605.7120317491,20.7784171497016,103.321587381814,4.73131627473144,9,NA,101.134453832933,-0.570301769532989
"1663","Dasyatis","IUU_20_legal",2015,0.35,1135.01676078091,11773.4307812244,42584.682671749,20.7169806188553,104.444688200448,4.51694621611939,9,NA,102.685066531139,-0.0819017695330047
"1664","Dasyatis","IUU_20_legal",2015,0.4,1130.64827078091,11722.0854812244,42802.5197017491,20.6372444195401,103.989192776157,4.54005213323926,9,NA,102.056739776644,-0.192401769533006
"1665","Dasyatis","IUU_20_legal",2015,0.45,1074.89564078091,16255.2125812244,-26628.7629682509,19.619615257513,144.203558098417,-2.82450596277839,11,NA,154.094916639289,-6.290340006375
"1666","Dasyatis","IUU_20_legal",2015,0.5,597.564050780911,21378.7773812244,-140415.274488251,10.9070837421249,189.655825831981,-14.8938116475818,13,NA,223.751145464194,-7.603172017482
"1667","Dasyatis","IUU_20_legal",2015,0.55,445.259750780911,22570.4855812244,-170159.907388251,8.12713780626279,200.227730800702,-18.0488171236857,13,NA,240.252504906057,-2.833572017482
"1668","Dasyatis","IUU_20_legal",2015,0.6,267.275990780911,23770.0949812244,-201886.662188251,4.87847555403836,210.869729048582,-21.414065754238,14,NA,257.608431021868,-7.46550345489199
"1669","Dasyatis","IUU_20_legal",2015,0.65,-356.490519219089,27545.6471812244,-307306.868978251,-6.5068705878724,244.363481179217,-32.5959596721305,16,NA,312.357081935099,-8.09213592642099
