"","Name","X","Adjusted","r","r.low","r.hi","k","k.low","k.hi","msy","msy.low","msy.hi","bmsy","bmsy.low","bmsy.hi","year","catch","catch_ma","b","b_lo","b_hi","bbmsy","bbmsy_lo","bbmsy_hi","s","s_lo","s_hi","f","f_lo","f_hi","fmsy","fmsy_lo","fmsy_hi","ffmsy","ffmsy_lo","ffmsy_hi","er","m.rate","p.lo","p.hi","p","f_bar","c","c.lo","c.hi","profit.msy","profit.msy.lo","profit.msy.hi"
"1","Atrina",2,"IUU",0.282239296140523,0.163449696933239,0.487361076713619,15546.8677573717,4769.73823342804,50674.7090167858,1096.9842532576,315.796270424509,3810.60374866841,7773.43387868585,2384.86911671402,25337.3545083929,2015,381.228,607.3874,2519.89499000207,219.583354436559,4594.52008330079,0.324167546714641,0.0282479220719481,0.591054115208802,0.16208377335732,0.014123961035974,0.295527057604401,0.151287256616867,0.0829744985522227,1.73614252764384,0.0914928202163404,0.0529850872660996,0.15798664460246,1.65354239009289,0.906896282746825,18.9757242539756,1.07204955997015,0.53,22500,25000,23750,1.7,85427608.2645497,40230656.1214116,180898380.28352,18237363.2104076,4973791.25918602,66685565.6016972
"2","Atrina",3,"IUU_20",0.282239296140523,0.163449696933239,0.487361076713619,18690.9562874859,5694.15085747294,61352.7557813515,1318.83058669333,374.463415526817,4644.81720851398,9345.47814374297,2847.07542873647,30676.3778906757,2015,457.4736,728.86488,2985.7034895711,278.697550059956,5530.5226446735,0.319481084182953,0.0298216469797804,0.591785948199593,0.159740542091477,0.0149108234898902,0.295892974099796,0.15322137700476,0.0827179688777872,1.64146975781303,0.090170116330008,0.0522190863856063,0.155702645177038,1.69924785772699,0.917354576487989,18.2041437298973,1.08575509576436,0.53,22500,25000,23750,1.7,104210444.797473,48404294.8614806,223734985.518359,21925558.5037766,5897798.79454737,81284301.1489947
"3","Atrina",4,"IUU_40",0.282239296140523,0.163449696933239,0.487361076713619,21886.7660591325,6674.71528762336,71767.9343440222,1544.32636183046,439.388539520442,5427.8700906662,10943.3830295663,3337.35764381168,35883.9671720111,2015,533.7192,850.34236,3536.75226258949,309.600407459323,6483.78026549644,0.323186372352506,0.0282911058328911,0.592484083576249,0.161593186176253,0.0141455529164455,0.296242041788124,0.150906583320944,0.0823160530038621,1.72389695601458,0.0912158942549803,0.05282471461397,0.157508458408886,1.65438912322788,0.902431025603498,18.8990851878915,1.06935203839093,0.53,22500,25000,23750,1.7,120629473.820471,56145549.7381642,258456124.142345,25674425.7654314,6920369.49744696,94987726.5866585
"4","Atrina",5,"IUU_60",0.282239296140523,0.163449696933239,0.487361076713619,24745.7719757284,7504.24906038978,81600.8671549796,1746.05731622087,491.333186609535,6204.98723598589,12372.8859878642,3752.12453019489,40800.4335774898,2015,609.9648,971.81984,4041.9670444917,378.715743811476,7314.63775238403,0.326679405957204,0.0306085212603538,0.591182829903912,0.163339702978602,0.0153042606301769,0.295591414951956,0.150907910254055,0.0833896114405934,1.61061379139189,0.0922017656009655,0.0533956498980355,0.159210827027468,1.63671388796566,0.904425320893423,17.4683617053752,1.06936144128506,0.53,22500,25000,23750,1.7,134928635.010254,62111782.8127864,292300499.524855,29028202.882172,7738497.68910018,108587276.629753
"5","Atrina",4,"IUU_40_legal",0.282239296140523,0.163449696933239,0.487361076713619,21886.7660591325,6674.71528762336,71767.9343440222,1544.32636183046,439.388539520442,5427.8700906662,10943.3830295663,3337.35764381168,35883.9671720111,2015,533.7192,850.34236,3536.75226258949,309.600407459323,6483.78026549644,0.323186372352506,0.0282911058328911,0.592484083576249,0.161593186176253,0.0141455529164455,0.296242041788124,0.0905439499925664,0.0823160530038621,1.72389695601458,0.0912158942549803,0.05282471461397,0.157508458408886,1.65438912322788,0.902431025603498,18.8990851878915,1.06935203839093,0.53,22500,25000,23750,1.7,120629473.820471,56145549.7381642,258456124.142345,25674425.7654314,6920369.49744696,94987726.5866585
"6","Atrina",3,"IUU_20_legal",0.282239296140523,0.163449696933239,0.487361076713619,18690.9562874859,5694.15085747294,61352.7557813515,1318.83058669333,374.463415526817,4644.81720851398,9345.47814374297,2847.07542873647,30676.3778906757,2015,457.4736,728.86488,2985.7034895711,278.697550059956,5530.5226446735,0.319481084182953,0.0298216469797804,0.591785948199593,0.159740542091477,0.0149108234898902,0.295892974099796,0.122577101603808,0.0827179688777872,1.64146975781303,0.090170116330008,0.0522190863856063,0.155702645177038,1.69924785772699,0.917354576487989,18.2041437298973,1.08575509576436,0.53,22500,25000,23750,1.7,104210444.797473,48404294.8614806,223734985.518359,21925558.5037766,5897798.79454737,81284301.1489947
"7","Atrina",5,"IUU_60_legal",0.282239296140523,0.163449696933239,0.487361076713619,24745.7719757284,7504.24906038978,81600.8671549796,1746.05731622087,491.333186609535,6204.98723598589,12372.8859878642,3752.12453019489,40800.4335774898,2015,609.9648,971.81984,4041.9670444917,378.715743811476,7314.63775238403,0.326679405957204,0.0306085212603538,0.591182829903912,0.163339702978602,0.0153042606301769,0.295591414951956,0.060363164101622,0.0833896114405934,1.61061379139189,0.0922017656009655,0.0533956498980355,0.159210827027468,1.63671388796566,0.904425320893423,17.4683617053752,1.06936144128506,0.53,22500,25000,23750,1.7,134928635.010254,62111782.8127864,292300499.524855,29028202.882172,7738497.68910018,108587276.629753
"8","Callinectes",8,"IUU_40",1.19124621661236,0.957432554090967,1.48215928373209,9479.81672306576,6923.3408838582,12980.2831624891,2823.19895138266,2340.04040698068,3406.11738810627,4739.90836153288,3461.6704419291,6490.14158124457,2015,1115.184,1501.719772,4573.70610045282,3011.72996422115,5626.87480926278,0.964935553938366,0.635398352563753,1.18712734088451,0.482467776969183,0.317699176281876,0.593563670442255,0.243825024063,0.198188877094656,0.37028020879966,0.595623108306179,0.478716277045483,0.741079641866047,0.409361256577813,0.33274208863095,0.621668641857525,0.409361256577813,0.6,1500,2000,1750,1.7,2488451.88980476,2199670.73114846,2757693.3940835,3458418.71544376,2457042.42732971,4768564.34334878
"9","Callinectes",6,"IUU",1.19422805790246,0.962111433293847,1.48234456522241,6725.36951523706,4914.75068706345,9203.02941012559,2007.90624371449,1658.56315276905,2430.83145602056,3362.68475761853,2457.37534353173,4601.51470506279,2015,796.56,1072.65698,3205.31777080764,2136.37957506077,3990.74105942703,0.953201980514422,0.635319611872795,1.18677228080497,0.476600990257211,0.317659805936397,0.593386140402483,0.248512021882714,0.199602025823837,0.372855090592852,0.59711402895123,0.481055716646924,0.741172282611206,0.416188549981316,0.334277903626578,0.624428622532507,0.416188549981316,0.6,1500,2000,1750,1.7,1765409.49774973,1551490.59229217,1967827.05968703,2459685.14855025,1741491.3104075,3403164.03842878
"10","Callinectes",7,"IUU_20",1.19124621661236,0.957432554090967,1.48215928373209,8100.14008419238,5923.1976897922,11077.1702752069,2412.31530733107,2004.42529918174,2903.20878725656,4050.07004209619,2961.5988448961,5538.58513760343,2015,955.872,1287.188376,3941.24445107467,2586.63709675891,4815.04454479484,0.973129948398326,0.63866478107133,1.18887932671474,0.486564974199163,0.319332390535665,0.594439663357368,0.242530503211837,0.198517789629447,0.369542368814596,0.595623108306179,0.478716277045483,0.741079641866047,0.407187867343731,0.333294304504048,0.620429871946194,0.407187867343731,0.6,1500,2000,1750,1.7,2126286.7721005,1884187.83292402,2350523.71424986,2955086.25148056,2104646.56414083,4064492.30215918
"11","Callinectes",7,"IUU_20_legal",1.19124621661236,0.957432554090967,1.48215928373209,8100.14008419238,5923.1976897922,11077.1702752069,2412.31530733107,2004.42529918174,2903.20878725656,4050.07004209619,2961.5988448961,5538.58513760343,2015,955.872,1287.188376,3941.24445107467,2586.63709675891,4815.04454479484,0.973129948398326,0.63866478107133,1.18887932671474,0.486564974199163,0.319332390535665,0.594439663357368,0.19402440256947,0.198517789629447,0.369542368814596,0.595623108306179,0.478716277045483,0.741079641866047,0.407187867343731,0.333294304504048,0.620429871946194,0.407187867343731,0.6,1500,2000,1750,1.7,2126286.7721005,1884187.83292402,2350523.71424986,2955086.25148056,2104646.56414083,4064492.30215918
"12","Callinectes",9,"IUU_60",1.19124621661236,0.957432554090967,1.48215928373209,10798.6065093955,7871.46991982948,14814.2473683346,3215.94978725075,2655.63838272185,3894.48092835513,5399.30325469776,3935.73495991474,7407.12368416732,2015,1274.496,1716.251168,5235.43086603888,3421.33657539654,6417.78369148182,0.969649345308342,0.633662606822416,1.18863182687468,0.484824672654171,0.316831303411208,0.594315913437342,0.243436697496549,0.198588182660567,0.372514066334524,0.595623108306179,0.478716277045483,0.741079641866047,0.408709289652695,0.333412488352421,0.625419096639606,0.408709289652695,0.6,1500,2000,1750,1.7,2834634.20871632,2496337.24510122,3153086.96259591,3939538.48938217,2788420.30185794,5452273.29969718
